Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Motorcycle_Moped,Involving_Truck,Involving_Bus,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2005,North Coast,Hospitalisation,Yes,No,No,157,0,170,10,6,186
2005,North Coast,Hospitalisation,Yes,No,Yes,2,0,3,0,0,3
2005,North Coast,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2005,North Coast,Medical treatment,No,No,No,813,0,0,1006,73,1079
2005,North Coast,Medical treatment,No,No,Yes,11,0,0,14,2,16
2005,North Coast,Medical treatment,No,Yes,No,63,0,0,80,2,82
2005,North Coast,Medical treatment,Yes,No,No,88,0,0,96,3,99
2005,North Coast,Minor injury,No,No,No,478,0,0,0,560,560
2005,North Coast,Minor injury,No,No,Yes,6,0,0,0,6,6
2005,North Coast,Minor injury,No,Yes,No,30,0,0,0,32,32
2005,North Coast,Minor injury,Yes,No,No,41,0,0,0,42,42
2005,North Coast,Property damage only,No,No,No,1709,0,0,0,0,0
2005,North Coast,Property damage only,No,No,Yes,23,0,0,0,0,0
2005,North Coast,Property damage only,No,Yes,No,146,0,0,0,0,0
2005,North Coast,Property damage only,No,Yes,Yes,2,0,0,0,0,0
2005,North Coast,Property damage only,Yes,No,No,4,0,0,0,0,0
2005,Northern,Fatal,No,No,No,17,21,8,1,1,31
2005,Northern,Fatal,No,Yes,No,3,3,2,1,0,6
2005,Northern,Fatal,Yes,No,No,2,2,1,0,0,3
2005,Northern,Hospitalisation,No,No,No,231,0,283,32,15,330
2005,Northern,Hospitalisation,No,No,Yes,4,0,5,6,0,11
2005,Northern,Hospitalisation,No,Yes,No,9,0,9,0,0,9
2005,Northern,Hospitalisation,Yes,No,No,56,0,63,3,0,66
2005,Northern,Medical treatment,No,No,No,203,0,0,248,17,265
2005,Northern,Medical treatment,No,No,Yes,3,0,0,3,0,3
2005,Northern,Medical treatment,No,Yes,No,20,0,0,20,2,22
2005,Northern,Medical treatment,Yes,No,No,44,0,0,46,1,47
2005,Northern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2005,Northern,Minor injury,No,No,No,143,0,0,0,173,173
2005,Northern,Minor injury,No,No,Yes,2,0,0,0,3,3
2005,Northern,Minor injury,No,Yes,No,7,0,0,0,7,7
2005,Northern,Minor injury,Yes,No,No,17,0,0,0,17,17
2005,Northern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2005,Northern,Property damage only,No,No,No,504,0,0,0,0,0
2005,Northern,Property damage only,No,No,Yes,4,0,0,0,0,0
2005,Northern,Property damage only,No,Yes,No,49,0,0,0,0,0
2005,Northern,Property damage only,Yes,No,No,1,0,0,0,0,0
2005,Northern,Property damage only,Yes,Yes,No,1,0,0,0,0,0
2005,South Eastern,Fatal,No,No,No,22,27,7,4,0,38
2005,South Eastern,Fatal,No,No,Yes,1,1,2,0,0,3
2005,South Eastern,Fatal,No,Yes,No,3,3,0,0,0,3
2005,South Eastern,Fatal,Yes,No,No,15,16,3,1,0,20
2005,South Eastern,Fatal,Yes,No,Yes,1,1,0,0,0,1
2005,South Eastern,Hospitalisation,No,No,No,687,0,856,68,65,989
2005,South Eastern,Hospitalisation,No,No,Yes,12,0,16,4,3,23
2005,South Eastern,Hospitalisation,No,Yes,No,45,0,52,4,5,61
2005,South Eastern,Hospitalisation,Yes,No,No,145,0,153,1,1,155
2005,South Eastern,Hospitalisation,Yes,Yes,No,4,0,4,0,0,4
2005,South Eastern,Medical treatment,No,No,No,830,0,0,1042,77,1119
2005,South Eastern,Medical treatment,No,No,Yes,15,0,0,20,0,20
2005,South Eastern,Medical treatment,No,Yes,No,49,0,0,53,5,58
2005,South Eastern,Medical treatment,Yes,No,No,75,0,0,79,2,81
2005,South Eastern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2005,South Eastern,Minor injury,No,No,No,434,0,0,0,514,514
2005,South Eastern,Minor injury,No,No,Yes,8,0,0,0,9,9
2005,South Eastern,Minor injury,No,Yes,No,31,0,0,0,37,37
2005,South Eastern,Minor injury,Yes,No,No,33,0,0,0,36,36
2005,South Eastern,Minor injury,Yes,No,Yes,1,0,0,0,1,1
2005,South Eastern,Property damage only,No,No,No,1176,0,0,0,0,0
2005,South Eastern,Property damage only,No,No,Yes,20,0,0,0,0,0
2005,South Eastern,Property damage only,No,Yes,No,107,0,0,0,0,0
2005,South Eastern,Property damage only,Yes,No,No,4,0,0,0,0,0
2005,Southern,Fatal,No,No,No,41,42,16,8,1,67
2005,Southern,Fatal,No,Yes,No,9,14,3,0,1,18
2005,Southern,Fatal,Yes,No,No,6,6,0,1,0,7
2005,Southern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2005,Southern,Hospitalisation,No,No,No,463,0,583,84,40,707
2005,Southern,Hospitalisation,No,No,Yes,6,0,12,3,1,16
2005,Southern,Hospitalisation,No,Yes,No,57,0,72,6,1,79
2005,Southern,Hospitalisation,No,Yes,Yes,1,0,1,2,0,3
2005,Southern,Hospitalisation,Yes,No,No,82,0,84,5,4,93
2005,Southern,Hospitalisation,Yes,Yes,No,3,0,3,0,1,4
2005,Southern,Medical treatment,No,No,No,517,0,0,667,31,698
2005,Southern,Medical treatment,No,No,Yes,5,0,0,5,1,6
2005,Southern,Medical treatment,No,Yes,No,60,0,0,71,1,72
2005,Southern,Medical treatment,Yes,No,No,51,0,0,57,0,57
2005,Southern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2005,Southern,Minor injury,No,No,No,308,0,0,0,358,358
2005,Southern,Minor injury,No,No,Yes,1,0,0,0,1,1
2005,Southern,Minor injury,No,Yes,No,32,0,0,0,36,36
2005,Southern,Minor injury,Yes,No,No,26,0,0,0,27,27
2005,Southern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2005,Southern,Property damage only,No,No,No,1237,0,0,0,0,0
2005,Southern,Property damage only,No,No,Yes,7,0,0,0,0,0
2005,Southern,Property damage only,No,Yes,No,167,0,0,0,0,0
2005,Southern,Property damage only,Yes,No,No,2,0,0,0,0,0
2005,Unknown,Hospitalisation,No,No,No,3,0,4,0,0,4
2005,Unknown,Hospitalisation,Yes,No,No,1,0,1,0,0,1
2005,Unknown,Medical treatment,No,No,No,1,0,0,1,0,1
2005,Unknown,Minor injury,No,No,No,4,0,0,0,4,4
2005,Unknown,Property damage only,No,No,No,6,0,0,0,0,0
2005,Unknown,Property damage only,No,Yes,No,1,0,0,0,0,0
2006,Brisbane,Fatal,No,No,No,26,30,5,8,1,44
2006,Brisbane,Fatal,No,No,Yes,3,3,1,0,0,4
2006,Brisbane,Fatal,No,Yes,No,7,7,1,3,2,13
2006,Brisbane,Fatal,Yes,No,No,7,7,0,3,0,10
2006,Brisbane,Hospitalisation,No,No,No,974,0,1199,135,100,1434
2006,Brisbane,Hospitalisation,No,No,Yes,23,0,29,14,5,48
2006,Brisbane,Hospitalisation,No,Yes,No,82,0,95,9,7,111
2006,Brisbane,Hospitalisation,No,Yes,Yes,1,0,2,0,0,2
2006,Brisbane,Hospitalisation,Yes,No,No,279,0,299,10,9,318
2006,Brisbane,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2006,Brisbane,Hospitalisation,Yes,Yes,No,6,0,6,0,0,6
2006,Brisbane,Medical treatment,No,No,No,1582,0,0,1862,168,2030
2006,Brisbane,Medical treatment,No,No,Yes,33,0,0,36,6,42
2006,Brisbane,Medical treatment,No,Yes,No,119,0,0,136,14,150
2006,Brisbane,Medical treatment,No,Yes,Yes,5,0,0,5,1,6
2006,Brisbane,Medical treatment,Yes,No,No,186,0,0,191,8,199
2006,Brisbane,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2006,Brisbane,Medical treatment,Yes,Yes,No,8,0,0,8,0,8
2006,Brisbane,Minor injury,No,No,No,911,0,0,0,1073,1073
2006,Brisbane,Minor injury,No,No,Yes,16,0,0,0,18,18
2006,Brisbane,Minor injury,No,Yes,No,87,0,0,0,99,99
2006,Brisbane,Minor injury,No,Yes,Yes,2,0,0,0,3,3
2006,Brisbane,Minor injury,Yes,No,No,92,0,0,0,99,99
2006,Brisbane,Minor injury,Yes,No,Yes,1,0,0,0,1,1
2006,Brisbane,Minor injury,Yes,Yes,No,4,0,0,0,4,4
2006,Brisbane,Property damage only,No,No,No,1970,0,0,0,0,0
2006,Brisbane,Property damage only,No,No,Yes,30,0,0,0,0,0
2006,Brisbane,Property damage only,No,Yes,No,217,0,0,0,0,0
2006,Brisbane,Property damage only,Yes,No,No,7,0,0,0,0,0
2006,Central,Fatal,No,No,No,28,28,9,13,1,51
2006,Central,Fatal,No,Yes,No,15,16,5,5,2,28
2006,Central,Fatal,Yes,No,No,6,6,2,0,0,8
2006,Central,Fatal,Yes,Yes,No,1,1,0,0,0,1
2006,Central,Hospitalisation,No,No,No,333,0,402,46,26,474
2006,Central,Hospitalisation,No,No,Yes,4,0,9,1,0,10
2006,Central,Hospitalisation,No,Yes,No,44,0,46,6,5,57
2006,Central,Hospitalisation,No,Yes,Yes,1,0,1,0,0,1
2006,Central,Hospitalisation,Yes,No,No,80,0,85,4,1,90
2006,Central,Medical treatment,No,No,No,388,0,0,476,45,521
2006,Central,Medical treatment,No,No,Yes,3,0,0,3,0,3
2006,Central,Medical treatment,No,Yes,No,35,0,0,42,1,43
2006,Central,Medical treatment,Yes,No,No,39,0,0,44,3,47
2006,Central,Minor injury,No,No,No,290,0,0,0,340,340
2006,Central,Minor injury,No,No,Yes,3,0,0,0,4,4
2006,Central,Minor injury,No,Yes,No,27,0,0,0,29,29
2006,Central,Minor injury,Yes,No,No,20,0,0,0,22,22
2006,Central,Property damage only,No,No,No,841,0,0,0,0,0
2006,Central,Property damage only,No,No,Yes,9,0,0,0,0,0
2006,Central,Property damage only,No,Yes,No,85,0,0,0,0,0
2006,Central,Property damage only,Yes,No,No,2,0,0,0,0,0
2006,Far Northern,Fatal,No,No,No,20,20,13,3,4,40
2006,Far Northern,Fatal,No,Yes,No,1,1,0,0,0,1
2006,Far Northern,Fatal,Yes,No,No,8,8,1,0,0,9
2006,Far Northern,Hospitalisation,No,No,No,268,0,332,38,32,402
2006,Far Northern,Hospitalisation,No,No,Yes,11,0,23,4,2,29
2006,Far Northern,Hospitalisation,No,Yes,No,30,0,35,6,3,44
2006,Far Northern,Hospitalisation,Yes,No,No,54,0,59,5,2,66
2006,Far Northern,Hospitalisation,Yes,No,Yes,2,0,2,0,1,3
2006,Far Northern,Medical treatment,No,No,No,245,0,0,300,25,325
2006,Far Northern,Medical treatment,No,No,Yes,7,0,0,8,1,9
2006,Far Northern,Medical treatment,No,Yes,No,17,0,0,24,2,26
2006,Far Northern,Medical treatment,Yes,No,No,30,0,0,31,3,34
2006,Far Northern,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2006,Far Northern,Minor injury,No,No,No,172,0,0,0,190,190
2006,Far Northern,Minor injury,No,No,Yes,5,0,0,0,5,5
2006,Far Northern,Minor injury,No,Yes,No,12,0,0,0,15,15
2006,Far Northern,Minor injury,Yes,No,No,14,0,0,0,14,14
2006,Far Northern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2006,Far Northern,Property damage only,No,No,No,540,0,0,0,0,0
2006,Far Northern,Property damage only,No,No,Yes,10,0,0,0,0,0
2006,Far Northern,Property damage only,No,Yes,No,37,0,0,0,0,0
2006,Far Northern,Property damage only,Yes,No,No,3,0,0,0,0,0
2006,North Coast,Fatal,No,No,No,40,43,21,7,5,76
2006,North Coast,Fatal,No,No,Yes,1,1,0,0,0,1
2006,North Coast,Fatal,No,Yes,No,8,9,5,0,2,16
2006,North Coast,Fatal,Yes,No,No,11,11,2,1,0,14
2006,North Coast,Fatal,Yes,Yes,No,1,1,0,1,0,2
2006,North Coast,Hospitalisation,No,No,No,711,0,892,124,53,1069
2006,North Coast,Hospitalisation,No,No,Yes,13,0,15,12,1,28
2006,North Coast,Hospitalisation,No,Yes,No,47,0,52,8,2,62
2006,North Coast,Hospitalisation,Yes,No,No,170,0,184,9,4,197
2006,North Coast,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2006,North Coast,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2006,North Coast,Medical treatment,No,No,No,774,0,0,962,77,1039
2006,North Coast,Medical treatment,No,No,Yes,20,0,0,26,7,33
2006,North Coast,Medical treatment,No,Yes,No,54,0,0,70,6,76
2006,North Coast,Medical treatment,Yes,No,No,78,0,0,80,3,83
2006,North Coast,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2006,North Coast,Minor injury,No,No,No,507,0,0,0,600,600
2006,North Coast,Minor injury,No,No,Yes,7,0,0,0,8,8
2006,North Coast,Minor injury,No,Yes,No,27,0,0,0,36,36
2006,North Coast,Minor injury,Yes,No,No,45,0,0,0,46,46
2006,North Coast,Property damage only,No,No,No,1642,0,0,0,0,0
2006,North Coast,Property damage only,No,No,Yes,14,0,0,0,0,0
2006,North Coast,Property damage only,No,Yes,No,121,0,0,0,0,0
2006,North Coast,Property damage only,No,Yes,Yes,1,0,0,0,0,0
2006,North Coast,Property damage only,Yes,No,No,5,0,0,0,0,0
2006,Northern,Fatal,No,No,No,19,19,10,10,1,40
2006,Northern,Fatal,No,Yes,No,3,4,1,0,0,5
2006,Northern,Fatal,Yes,No,No,5,5,0,0,1,6
2006,Northern,Hospitalisation,No,No,No,223,0,265,45,8,318
2006,Northern,Hospitalisation,No,Yes,No,16,0,17,1,3,21
2006,Northern,Hospitalisation,Yes,No,No,84,0,88,3,0,91
2006,Northern,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2006,Northern,Medical treatment,No,No,No,237,0,0,298,28,326
2006,Northern,Medical treatment,No,No,Yes,5,0,0,5,2,7
2006,Northern,Medical treatment,No,Yes,No,23,0,0,30,1,31
2006,Northern,Medical treatment,Yes,No,No,33,0,0,35,0,35
2006,Northern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2006,Northern,Minor injury,No,No,No,146,0,0,0,178,178
2006,Northern,Minor injury,No,No,Yes,4,0,0,0,4,4
2006,Northern,Minor injury,No,Yes,No,8,0,0,0,9,9
2006,Northern,Minor injury,Yes,No,No,32,0,0,0,32,32
2006,Northern,Minor injury,Yes,Yes,No,1,0,0,0,2,2
2006,Northern,Property damage only,No,No,No,530,0,0,0,0,0
2006,Northern,Property damage only,No,No,Yes,4,0,0,0,0,0
2006,Northern,Property damage only,No,Yes,No,41,0,0,0,0,0
2006,Northern,Property damage only,Yes,No,No,1,0,0,0,0,0
2006,South Eastern,Fatal,No,No,No,29,29,6,6,1,42
2006,South Eastern,Fatal,No,No,Yes,1,1,0,0,0,1
2006,South Eastern,Fatal,No,Yes,No,2,2,3,6,0,11
2006,South Eastern,Fatal,Yes,No,No,15,15,1,0,1,17
2006,South Eastern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2006,South Eastern,Hospitalisation,No,No,No,604,0,723,75,62,860
2006,South Eastern,Hospitalisation,No,No,Yes,15,0,18,24,0,42
2006,South Eastern,Hospitalisation,No,Yes,No,51,0,60,9,6,75
2006,South Eastern,Hospitalisation,No,Yes,Yes,1,0,1,0,2,3
2006,South Eastern,Hospitalisation,Yes,No,No,145,0,149,5,7,161
2006,South Eastern,Hospitalisation,Yes,No,Yes,4,0,4,0,0,4
2006,South Eastern,Hospitalisation,Yes,Yes,No,6,0,7,0,0,7
2006,South Eastern,Medical treatment,No,No,No,872,0,0,1061,95,1156
2006,South Eastern,Medical treatment,No,No,Yes,22,0,0,31,1,32
2006,South Eastern,Medical treatment,No,Yes,No,47,0,0,61,11,72
2006,South Eastern,Medical treatment,Yes,No,No,71,0,0,77,6,83
2006,South Eastern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2006,South Eastern,Minor injury,No,No,No,415,0,0,0,501,501
2006,South Eastern,Minor injury,No,No,Yes,10,0,0,0,11,11
2006,South Eastern,Minor injury,No,Yes,No,24,0,0,0,28,28
2006,South Eastern,Minor injury,Yes,No,No,46,0,0,0,48,48
2006,South Eastern,Minor injury,Yes,No,Yes,1,0,0,0,1,1
2006,South Eastern,Property damage only,No,No,No,950,0,0,0,0,0
2006,South Eastern,Property damage only,No,No,Yes,10,0,0,0,0,0
2006,South Eastern,Property damage only,No,Yes,No,64,0,0,0,0,0
2006,South Eastern,Property damage only,No,Yes,Yes,1,0,0,0,0,0
2006,South Eastern,Property damage only,Yes,No,No,4,0,0,0,0,0
2006,Southern,Fatal,No,No,No,39,50,19,11,5,85
2006,Southern,Fatal,No,Yes,No,10,11,1,3,1,16
2006,Southern,Fatal,Yes,No,No,5,5,0,1,0,6
2006,Southern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2006,Southern,Hospitalisation,No,No,No,408,0,496,84,36,616
2006,Southern,Hospitalisation,No,No,Yes,6,0,9,12,4,25
2006,Southern,Hospitalisation,No,Yes,No,55,0,63,5,6,74
2006,Southern,Hospitalisation,Yes,No,No,90,0,98,5,6,109
2006,Southern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2006,Southern,Medical treatment,No,No,No,482,0,0,601,53,654
2006,Southern,Medical treatment,No,No,Yes,6,0,0,6,0,6
2006,Southern,Medical treatment,No,Yes,No,44,0,0,60,9,69
2006,Southern,Medical treatment,Yes,No,No,46,0,0,48,0,48
2006,Southern,Minor injury,No,No,No,341,0,0,0,392,392
2006,Southern,Minor injury,No,No,Yes,7,0,0,0,7,7
2006,Southern,Minor injury,No,Yes,No,46,0,0,0,52,52
2006,Southern,Minor injury,No,Yes,Yes,1,0,0,0,1,1
2006,Southern,Minor injury,Yes,No,No,32,0,0,0,34,34
2006,Southern,Property damage only,No,No,No,1139,0,0,0,0,0
2006,Southern,Property damage only,No,No,Yes,11,0,0,0,0,0
2006,Southern,Property damage only,No,Yes,No,114,0,0,0,0,0
2006,Unknown,Hospitalisation,No,No,No,4,0,6,2,0,8
2006,Unknown,Hospitalisation,Yes,No,No,2,0,2,0,0,2
2006,Unknown,Medical treatment,No,No,No,4,0,0,6,1,7
2006,Unknown,Minor injury,No,No,No,3,0,0,0,3,3
2006,Unknown,Property damage only,No,No,No,2,0,0,0,0,0
2006,Unknown,Property damage only,No,No,Yes,1,0,0,0,0,0
2007,Brisbane,Fatal,No,No,No,31,31,17,2,7,57
2007,Brisbane,Fatal,No,No,Yes,1,1,0,0,0,1
2007,Brisbane,Fatal,No,Yes,No,7,7,2,0,2,11
2007,Brisbane,Fatal,Yes,No,No,12,12,4,1,0,17
2007,Brisbane,Fatal,Yes,Yes,No,2,2,0,1,0,3
2007,Brisbane,Hospitalisation,No,No,No,1016,0,1214,143,138,1495
2007,Brisbane,Hospitalisation,No,No,Yes,27,0,27,3,5,35
2007,Brisbane,Hospitalisation,No,Yes,No,99,0,117,8,14,139
2007,Brisbane,Hospitalisation,Yes,No,No,258,0,265,8,22,295
2007,Brisbane,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2007,Brisbane,Hospitalisation,Yes,Yes,No,10,0,11,0,0,11
2007,Brisbane,Medical treatment,No,No,No,1485,0,0,1767,204,1971
2007,Brisbane,Medical treatment,No,No,Yes,40,0,0,54,2,56
2007,Brisbane,Medical treatment,No,Yes,No,148,0,0,165,14,179
2007,Brisbane,Medical treatment,No,Yes,Yes,4,0,0,6,0,6
2007,Brisbane,Medical treatment,Yes,No,No,176,0,0,193,13,206
2007,Brisbane,Medical treatment,Yes,No,Yes,4,0,0,5,1,6
2007,Brisbane,Medical treatment,Yes,Yes,No,9,0,0,9,0,9
2007,Brisbane,Minor injury,No,No,No,949,0,0,0,1149,1149
2007,Brisbane,Minor injury,No,No,Yes,29,0,0,0,33,33
2007,Brisbane,Minor injury,No,Yes,No,86,0,0,0,103,103
2007,Brisbane,Minor injury,No,Yes,Yes,1,0,0,0,1,1
2007,Brisbane,Minor injury,Yes,No,No,96,0,0,0,98,98
2007,Brisbane,Minor injury,Yes,No,Yes,2,0,0,0,2,2
2007,Brisbane,Minor injury,Yes,Yes,No,6,0,0,0,6,6
2007,Brisbane,Property damage only,No,No,No,1690,0,0,0,0,0
2007,Brisbane,Property damage only,No,No,Yes,45,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,No,227,0,0,0,0,0
2007,Brisbane,Property damage only,No,Yes,Yes,2,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,No,12,0,0,0,0,0
2007,Brisbane,Property damage only,Yes,No,Yes,1,0,0,0,0,0
2007,Central,Fatal,No,No,No,35,38,27,6,1,72
2007,Central,Fatal,No,Yes,No,16,17,7,1,1,26
2007,Central,Fatal,Yes,No,No,3,3,0,0,0,3
2007,Central,Fatal,Yes,No,Yes,1,1,0,0,0,1
2007,Central,Hospitalisation,No,No,No,359,0,426,53,61,540
2007,Central,Hospitalisation,No,No,Yes,10,0,12,4,6,22
2007,Central,Hospitalisation,No,Yes,No,45,0,51,10,5,66
2007,Central,Hospitalisation,No,Yes,Yes,1,0,1,0,0,1
2007,Central,Hospitalisation,Yes,No,No,72,0,77,7,0,84
2007,Central,Hospitalisation,Yes,Yes,No,2,0,3,1,0,4
2007,Central,Medical treatment,No,No,No,348,0,0,440,73,513
2007,Central,Medical treatment,No,No,Yes,3,0,0,3,0,3
2007,Central,Medical treatment,No,Yes,No,33,0,0,36,6,42
2007,Central,Medical treatment,Yes,No,No,33,0,0,34,0,34
2007,Central,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2007,Central,Minor injury,No,No,No,269,0,0,0,323,323
2007,Central,Minor injury,No,No,Yes,3,0,0,0,5,5
2007,Central,Minor injury,No,Yes,No,28,0,0,0,33,33
2007,Central,Minor injury,Yes,No,No,26,0,0,0,26,26
2007,Central,Property damage only,No,No,No,810,0,0,0,0,0
2007,Central,Property damage only,No,No,Yes,6,0,0,0,0,0
2007,Central,Property damage only,No,Yes,No,75,0,0,0,0,0
2007,Central,Property damage only,Yes,No,No,3,0,0,0,0,0
2007,Far Northern,Fatal,No,No,No,11,14,15,7,1,37
2007,Far Northern,Fatal,No,No,Yes,2,2,0,0,0,2
2007,Far Northern,Fatal,No,Yes,No,1,1,0,0,0,1
2007,Far Northern,Fatal,Yes,No,No,4,5,0,0,0,5
2007,Far Northern,Fatal,Yes,No,Yes,1,1,0,0,0,1
2007,Far Northern,Fatal,Yes,Yes,No,2,2,0,0,0,2
2007,Far Northern,Hospitalisation,No,No,No,252,0,309,46,55,410
2007,Far Northern,Hospitalisation,No,No,Yes,10,0,12,4,2,18
2007,Far Northern,Hospitalisation,No,Yes,No,24,0,29,4,2,35
2007,Far Northern,Hospitalisation,Yes,No,No,82,0,85,7,5,97
2007,Far Northern,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
2007,Far Northern,Medical treatment,No,No,No,240,0,0,291,36,327
2007,Far Northern,Medical treatment,No,No,Yes,10,0,0,14,3,17
2007,Far Northern,Medical treatment,No,Yes,No,26,0,0,26,4,30
2007,Far Northern,Medical treatment,No,Yes,Yes,1,0,0,1,0,1
2007,Far Northern,Medical treatment,Yes,No,No,30,0,0,30,5,35
2007,Far Northern,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2007,Far Northern,Minor injury,No,No,No,229,0,0,0,270,270
2007,Far Northern,Minor injury,No,No,Yes,6,0,0,0,8,8
2007,Far Northern,Minor injury,No,Yes,No,14,0,0,0,15,15
2007,Far Northern,Minor injury,Yes,No,No,11,0,0,0,11,11
2007,Far Northern,Property damage only,No,No,No,522,0,0,0,0,0
2007,Far Northern,Property damage only,No,No,Yes,17,0,0,0,0,0
2007,Far Northern,Property damage only,No,Yes,No,48,0,0,0,0,0
2007,Far Northern,Property damage only,No,Yes,Yes,1,0,0,0,0,0
2007,Far Northern,Property damage only,Yes,No,No,2,0,0,0,0,0
2007,North Coast,Fatal,No,No,No,45,47,43,6,9,105
2007,North Coast,Fatal,No,Yes,No,15,17,2,4,1,24
2007,North Coast,Fatal,Yes,No,No,15,15,7,3,3,28
2007,North Coast,Hospitalisation,No,No,No,715,0,863,129,101,1093
2007,North Coast,Hospitalisation,No,No,Yes,12,0,15,10,2,27
2007,North Coast,Hospitalisation,No,Yes,No,48,0,54,5,4,63
2007,North Coast,Hospitalisation,No,Yes,Yes,3,0,3,15,14,32
2007,North Coast,Hospitalisation,Yes,No,No,168,0,178,9,10,197
2007,North Coast,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2007,North Coast,Medical treatment,No,No,No,840,0,0,1041,128,1169
2007,North Coast,Medical treatment,No,No,Yes,25,0,0,39,1,40
2007,North Coast,Medical treatment,No,Yes,No,59,0,0,68,9,77
2007,North Coast,Medical treatment,No,Yes,Yes,1,0,0,5,0,5
2007,North Coast,Medical treatment,Yes,No,No,89,0,0,102,10,112
2007,North Coast,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2007,North Coast,Minor injury,No,No,No,611,0,0,0,756,756
2007,North Coast,Minor injury,No,No,Yes,14,0,0,0,20,20
2007,North Coast,Minor injury,No,Yes,No,35,0,0,0,39,39
2007,North Coast,Minor injury,Yes,No,No,64,0,0,0,69,69
2007,North Coast,Property damage only,No,No,No,1606,0,0,0,0,0
2007,North Coast,Property damage only,No,No,Yes,28,0,0,0,0,0
2007,North Coast,Property damage only,No,Yes,No,123,0,0,0,0,0
2007,North Coast,Property damage only,Yes,No,No,6,0,0,0,0,0
2007,North Coast,Property damage only,Yes,Yes,No,1,0,0,0,0,0
2007,Northern,Fatal,No,No,No,10,13,7,7,0,27
2007,Northern,Fatal,No,No,Yes,1,1,0,0,0,1
2007,Northern,Fatal,No,Yes,No,3,3,0,0,1,4
2007,Northern,Hospitalisation,No,No,No,208,0,260,47,25,332
2007,Northern,Hospitalisation,No,No,Yes,5,0,6,1,0,7
2007,Northern,Hospitalisation,No,Yes,No,25,0,29,3,2,34
2007,Northern,Hospitalisation,Yes,No,No,70,0,73,4,3,80
2007,Northern,Medical treatment,No,No,No,232,0,0,289,30,319
2007,Northern,Medical treatment,No,No,Yes,4,0,0,5,2,7
2007,Northern,Medical treatment,No,Yes,No,22,0,0,34,1,35
2007,Northern,Medical treatment,No,Yes,Yes,2,0,0,12,2,14
2007,Northern,Medical treatment,Yes,No,No,29,0,0,29,2,31
2007,Northern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2007,Northern,Minor injury,No,No,No,191,0,0,0,244,244
2007,Northern,Minor injury,No,No,Yes,2,0,0,0,2,2
2007,Northern,Minor injury,No,Yes,No,14,0,0,0,16,16
2007,Northern,Minor injury,No,Yes,Yes,1,0,0,0,1,1
2007,Northern,Minor injury,Yes,No,No,11,0,0,0,11,11
2007,Northern,Property damage only,No,No,No,534,0,0,0,0,0
2007,Northern,Property damage only,No,No,Yes,8,0,0,0,0,0
2007,Northern,Property damage only,No,Yes,No,58,0,0,0,0,0
2007,Northern,Property damage only,No,Yes,Yes,1,0,0,0,0,0
2007,Northern,Property damage only,Yes,No,No,3,0,0,0,0,0
2007,South Eastern,Fatal,No,No,No,40,43,20,11,1,75
2007,South Eastern,Fatal,No,No,Yes,1,1,1,0,0,2
2007,South Eastern,Fatal,Yes,No,No,24,24,1,0,1,26
2007,South Eastern,Fatal,Yes,Yes,No,1,1,0,1,0,2
2007,South Eastern,Hospitalisation,No,No,No,639,0,762,112,89,963
2007,South Eastern,Hospitalisation,No,No,Yes,17,0,17,12,5,34
2007,South Eastern,Hospitalisation,No,Yes,No,42,0,50,10,6,66
2007,South Eastern,Hospitalisation,No,Yes,Yes,1,0,1,0,0,1
2007,South Eastern,Hospitalisation,Yes,No,No,155,0,163,9,10,182
2007,South Eastern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
